INFO:root:Start CPC fine-tuning head for 200 epochs.
INFO:root:Training with gpu: False.
DEBUG:root:Epoch: 0 Loss: 43.20595169067383 acc:  24.286/ 15.818 f1:  10.842/ 10.170
DEBUG:root:Epoch: 36 Loss: 24.73394012451172 acc:  54.286/ 18.364 f1:  50.278/ 13.911
DEBUG:root:Epoch: 37 Loss: 24.6503963470459 acc:  55.714/ 18.364 f1:  51.974/ 13.946
DEBUG:root:Epoch: 38 Loss: 24.582725524902344 acc:  57.143/ 18.364 f1:  53.039/ 13.807
DEBUG:root:Epoch: 39 Loss: 24.44970703125 acc:  58.571/ 18.364 f1:  54.239/ 13.876
DEBUG:root:Epoch: 40 Loss: 24.391361236572266 acc:  64.286/ 19.273 f1:  59.259/ 15.003
DEBUG:root:Epoch: 41 Loss: 24.367576599121094 acc:  64.286/ 19.091 f1:  58.782/ 14.834
DEBUG:root:Epoch: 42 Loss: 24.293193817138672 acc:  65.714/ 19.091 f1:  61.244/ 14.843
DEBUG:root:Epoch: 43 Loss: 24.26751708984375 acc:  65.714/ 19.091 f1:  61.244/ 14.858
DEBUG:root:Epoch: 44 Loss: 24.20459747314453 acc:  65.714/ 19.273 f1:  61.244/ 15.242
DEBUG:root:Epoch: 45 Loss: 24.12388801574707 acc:  67.143/ 19.818 f1:  62.117/ 15.812
DEBUG:root:Epoch: 46 Loss: 24.120595932006836 acc:  67.143/ 20.182 f1:  62.117/ 16.488
DEBUG:root:Epoch: 47 Loss: 24.046375274658203 acc:  67.143/ 20.182 f1:  62.117/ 16.742
DEBUG:root:Epoch: 48 Loss: 23.979812622070312 acc:  68.571/ 20.000 f1:  63.927/ 16.649
DEBUG:root:Epoch: 49 Loss: 23.9226016998291 acc:  70.000/ 20.000 f1:  66.779/ 16.725
DEBUG:root:Epoch: 50 Loss: 23.91975212097168 acc:  70.000/ 20.000 f1:  66.779/ 16.720
DEBUG:root:Epoch: 51 Loss: 23.878307342529297 acc:  71.429/ 19.818 f1:  68.331/ 16.640
DEBUG:root:Epoch: 52 Loss: 23.824769973754883 acc:  72.857/ 20.000 f1:  69.657/ 16.884
DEBUG:root:Epoch: 53 Loss: 23.77681541442871 acc:  75.714/ 19.818 f1:  73.741/ 16.739
DEBUG:root:Epoch: 54 Loss: 23.745656967163086 acc:  78.571/ 19.818 f1:  76.849/ 16.843
DEBUG:root:Epoch: 55 Loss: 23.756223678588867 acc:  80.000/ 20.545 f1:  78.988/ 17.643
DEBUG:root:Epoch: 56 Loss: 23.704885482788086 acc:  81.429/ 21.818 f1:  80.886/ 19.359
DEBUG:root:Epoch: 57 Loss: 23.67034339904785 acc:  85.714/ 21.636 f1:  85.749/ 19.295
DEBUG:root:Epoch: 58 Loss: 23.671661376953125 acc:  85.714/ 22.727 f1:  85.749/ 20.593
DEBUG:root:Epoch: 59 Loss: 23.61965560913086 acc:  87.143/ 23.273 f1:  87.318/ 21.136
DEBUG:root:Epoch: 60 Loss: 23.578622817993164 acc:  88.571/ 24.545 f1:  88.775/ 22.385
DEBUG:root:Epoch: 61 Loss: 23.541988372802734 acc:  92.857/ 26.182 f1:  93.035/ 23.844
DEBUG:root:Epoch: 62 Loss: 23.537384033203125 acc:  94.286/ 27.091 f1:  94.444/ 24.612
DEBUG:root:Epoch: 63 Loss: 23.510778427124023 acc:  95.714/ 28.000 f1:  95.797/ 25.248
DEBUG:root:Epoch: 64 Loss: 23.492021560668945 acc:  97.143/ 29.091 f1:  97.114/ 25.995
DEBUG:root:Epoch: 65 Loss: 23.427520751953125 acc:  97.143/ 29.636 f1:  97.114/ 26.364
DEBUG:root:Epoch: 66 Loss: 23.415748596191406 acc:  97.143/ 30.364 f1:  97.114/ 26.729
DEBUG:root:Epoch: 67 Loss: 23.392295837402344 acc:  98.571/ 30.545 f1:  98.568/ 26.708
DEBUG:root:Epoch: 68 Loss: 23.396690368652344 acc:  98.571/ 30.727 f1:  98.568/ 26.758
DEBUG:root:Epoch: 69 Loss: 23.333158493041992 acc:  98.571/ 31.636 f1:  98.568/ 27.672
DEBUG:root:Epoch: 70 Loss: 23.32781982421875 acc:  98.571/ 32.000 f1:  98.568/ 27.819
DEBUG:root:Epoch: 71 Loss: 23.321491241455078 acc:  98.571/ 31.455 f1:  98.568/ 27.262
DEBUG:root:Epoch: 72 Loss: 23.303075790405273 acc:  98.571/ 31.636 f1:  98.568/ 27.409
DEBUG:root:Epoch: 73 Loss: 23.290271759033203 acc:  98.571/ 31.455 f1:  98.568/ 27.271
DEBUG:root:Epoch: 74 Loss: 23.26590919494629 acc:  98.571/ 31.636 f1:  98.568/ 27.465
DEBUG:root:Epoch: 75 Loss: 23.227439880371094 acc:  100.000/ 31.455 f1:  100.000/ 27.279
DEBUG:root:Epoch: 76 Loss: 23.20525550842285 acc:  100.000/ 31.273 f1:  100.000/ 27.079
DEBUG:root:Epoch: 77 Loss: 23.20070457458496 acc:  100.000/ 31.091 f1:  100.000/ 26.927
DEBUG:root:Epoch: 78 Loss: 23.161420822143555 acc:  100.000/ 30.909 f1:  100.000/ 26.706
DEBUG:root:Epoch: 79 Loss: 23.165485382080078 acc:  100.000/ 30.909 f1:  100.000/ 26.709
DEBUG:root:Epoch: 80 Loss: 23.1324462890625 acc:  100.000/ 31.091 f1:  100.000/ 26.902
DEBUG:root:Epoch: 81 Loss: 23.1445369720459 acc:  100.000/ 30.909 f1:  100.000/ 26.711
DEBUG:root:Epoch: 82 Loss: 23.11850357055664 acc:  100.000/ 30.545 f1:  100.000/ 26.182
DEBUG:root:Epoch: 83 Loss: 23.103225708007812 acc:  100.000/ 30.727 f1:  100.000/ 26.399
DEBUG:root:Epoch: 84 Loss: 23.06795883178711 acc:  100.000/ 31.091 f1:  100.000/ 26.700
DEBUG:root:Epoch: 85 Loss: 23.060176849365234 acc:  100.000/ 31.091 f1:  100.000/ 26.663
DEBUG:root:Epoch: 86 Loss: 23.039989471435547 acc:  100.000/ 30.727 f1:  100.000/ 26.270
DEBUG:root:Epoch: 87 Loss: 23.01595115661621 acc:  100.000/ 30.545 f1:  100.000/ 26.082
DEBUG:root:Epoch: 88 Loss: 23.016115188598633 acc:  100.000/ 30.364 f1:  100.000/ 25.890
DEBUG:root:Epoch: 89 Loss: 23.000959396362305 acc:  100.000/ 30.364 f1:  100.000/ 25.881
DEBUG:root:Epoch: 90 Loss: 23.006242752075195 acc:  100.000/ 30.000 f1:  100.000/ 25.424
DEBUG:root:Epoch: 91 Loss: 22.98066520690918 acc:  100.000/ 30.000 f1:  100.000/ 25.401
DEBUG:root:Epoch: 92 Loss: 22.965505599975586 acc:  100.000/ 29.818 f1:  100.000/ 25.163
DEBUG:root:Epoch: 93 Loss: 22.95098876953125 acc:  100.000/ 29.818 f1:  100.000/ 25.070
DEBUG:root:Epoch: 94 Loss: 22.936874389648438 acc:  100.000/ 29.818 f1:  100.000/ 24.999
DEBUG:root:Epoch: 95 Loss: 22.93859100341797 acc:  100.000/ 29.636 f1:  100.000/ 24.752
DEBUG:root:Epoch: 96 Loss: 22.92096519470215 acc:  100.000/ 29.455 f1:  100.000/ 24.566
DEBUG:root:Epoch: 97 Loss: 22.891862869262695 acc:  100.000/ 29.273 f1:  100.000/ 24.316
DEBUG:root:Epoch: 98 Loss: 22.904705047607422 acc:  100.000/ 29.455 f1:  100.000/ 24.516
DEBUG:root:Epoch: 99 Loss: 22.89128303527832 acc:  100.000/ 29.273 f1:  100.000/ 24.273
DEBUG:root:Epoch: 100 Loss: 22.884275436401367 acc:  100.000/ 29.273 f1:  100.000/ 24.274
DEBUG:root:Epoch: 101 Loss: 22.86690330505371 acc:  100.000/ 29.091 f1:  100.000/ 24.026
DEBUG:root:Epoch: 102 Loss: 22.857114791870117 acc:  100.000/ 28.727 f1:  100.000/ 23.493
DEBUG:root:Epoch: 103 Loss: 22.836151123046875 acc:  100.000/ 28.545 f1:  100.000/ 23.244
DEBUG:root:Epoch: 104 Loss: 22.83945655822754 acc:  100.000/ 28.000 f1:  100.000/ 22.363
DEBUG:root:Epoch: 105 Loss: 22.821880340576172 acc:  100.000/ 28.182 f1:  100.000/ 22.536
DEBUG:root:Epoch: 106 Loss: 22.819053649902344 acc:  100.000/ 27.818 f1:  100.000/ 22.161
DEBUG:root:Epoch: 107 Loss: 22.816112518310547 acc:  100.000/ 27.818 f1:  100.000/ 22.158
DEBUG:root:Epoch: 108 Loss: 22.808481216430664 acc:  100.000/ 27.636 f1:  100.000/ 21.842
DEBUG:root:Epoch: 109 Loss: 22.78271484375 acc:  100.000/ 27.455 f1:  100.000/ 21.527
DEBUG:root:Epoch: 110 Loss: 22.768312454223633 acc:  100.000/ 27.273 f1:  100.000/ 21.213
DEBUG:root:Epoch: 111 Loss: 22.764114379882812 acc:  100.000/ 27.091 f1:  100.000/ 20.873
DEBUG:root:Epoch: 112 Loss: 22.774616241455078 acc:  100.000/ 26.909 f1:  100.000/ 20.670
DEBUG:root:Epoch: 113 Loss: 22.75548553466797 acc:  100.000/ 26.909 f1:  100.000/ 20.656
DEBUG:root:Epoch: 114 Loss: 22.746200561523438 acc:  100.000/ 26.545 f1:  100.000/ 20.137
DEBUG:root:Epoch: 115 Loss: 22.737964630126953 acc:  100.000/ 26.545 f1:  100.000/ 20.132
DEBUG:root:Epoch: 116 Loss: 22.7200870513916 acc:  100.000/ 26.909 f1:  100.000/ 20.481
DEBUG:root:Epoch: 117 Loss: 22.714975357055664 acc:  100.000/ 26.909 f1:  100.000/ 20.500
DEBUG:root:Epoch: 118 Loss: 22.72549819946289 acc:  100.000/ 26.727 f1:  100.000/ 20.143
DEBUG:root:Epoch: 119 Loss: 22.690885543823242 acc:  100.000/ 26.727 f1:  100.000/ 20.153
DEBUG:root:Epoch: 120 Loss: 22.700881958007812 acc:  100.000/ 26.545 f1:  100.000/ 19.906
DEBUG:root:Epoch: 121 Loss: 22.685638427734375 acc:  100.000/ 26.727 f1:  100.000/ 20.121
DEBUG:root:Epoch: 122 Loss: 22.69140625 acc:  100.000/ 26.727 f1:  100.000/ 20.108
DEBUG:root:Epoch: 123 Loss: 22.676240921020508 acc:  100.000/ 26.727 f1:  100.000/ 20.108
DEBUG:root:Epoch: 124 Loss: 22.674694061279297 acc:  100.000/ 26.727 f1:  100.000/ 20.117
DEBUG:root:Epoch: 125 Loss: 22.65659523010254 acc:  100.000/ 26.727 f1:  100.000/ 20.117
DEBUG:root:Epoch: 126 Loss: 22.655864715576172 acc:  100.000/ 26.545 f1:  100.000/ 19.912
DEBUG:root:Epoch: 127 Loss: 22.65320587158203 acc:  100.000/ 26.545 f1:  100.000/ 19.912
DEBUG:root:Epoch: 128 Loss: 22.651290893554688 acc:  100.000/ 26.364 f1:  100.000/ 19.741
DEBUG:root:Epoch: 129 Loss: 22.64313316345215 acc:  100.000/ 26.182 f1:  100.000/ 19.554
DEBUG:root:Epoch: 130 Loss: 22.627246856689453 acc:  100.000/ 26.182 f1:  100.000/ 19.565
DEBUG:root:Epoch: 131 Loss: 22.617530822753906 acc:  100.000/ 26.182 f1:  100.000/ 19.552
DEBUG:root:Epoch: 132 Loss: 22.609710693359375 acc:  100.000/ 26.000 f1:  100.000/ 19.348
DEBUG:root:Epoch: 133 Loss: 22.603540420532227 acc:  100.000/ 26.000 f1:  100.000/ 19.336
DEBUG:root:Epoch: 134 Loss: 22.598655700683594 acc:  100.000/ 26.000 f1:  100.000/ 19.334
DEBUG:root:Epoch: 135 Loss: 22.602380752563477 acc:  100.000/ 25.636 f1:  100.000/ 18.926
DEBUG:root:Epoch: 136 Loss: 22.59459114074707 acc:  100.000/ 25.818 f1:  100.000/ 19.081
DEBUG:root:Epoch: 137 Loss: 22.5803165435791 acc:  100.000/ 25.818 f1:  100.000/ 19.080
DEBUG:root:Epoch: 138 Loss: 22.585596084594727 acc:  100.000/ 25.818 f1:  100.000/ 19.080
DEBUG:root:Epoch: 139 Loss: 22.568374633789062 acc:  100.000/ 25.818 f1:  100.000/ 19.086
DEBUG:root:Epoch: 140 Loss: 22.56611442565918 acc:  100.000/ 25.818 f1:  100.000/ 19.086
DEBUG:root:Epoch: 141 Loss: 22.56241798400879 acc:  100.000/ 25.818 f1:  100.000/ 19.086
DEBUG:root:Epoch: 142 Loss: 22.559429168701172 acc:  100.000/ 25.818 f1:  100.000/ 19.086
DEBUG:root:Epoch: 143 Loss: 22.550762176513672 acc:  100.000/ 25.818 f1:  100.000/ 19.086
DEBUG:root:Epoch: 144 Loss: 22.542802810668945 acc:  100.000/ 25.818 f1:  100.000/ 19.075
DEBUG:root:Epoch: 145 Loss: 22.536090850830078 acc:  100.000/ 25.818 f1:  100.000/ 19.075
DEBUG:root:Epoch: 146 Loss: 22.52557373046875 acc:  100.000/ 25.818 f1:  100.000/ 19.075
DEBUG:root:Epoch: 147 Loss: 22.53978157043457 acc:  100.000/ 26.000 f1:  100.000/ 19.287
DEBUG:root:Epoch: 148 Loss: 22.515911102294922 acc:  100.000/ 26.000 f1:  100.000/ 19.287
DEBUG:root:Epoch: 149 Loss: 22.515405654907227 acc:  100.000/ 25.818 f1:  100.000/ 19.016
DEBUG:root:Epoch: 150 Loss: 22.519912719726562 acc:  100.000/ 25.455 f1:  100.000/ 18.611
DEBUG:root:Epoch: 151 Loss: 22.51397132873535 acc:  100.000/ 25.455 f1:  100.000/ 18.611
DEBUG:root:Epoch: 152 Loss: 22.502002716064453 acc:  100.000/ 25.455 f1:  100.000/ 18.611
DEBUG:root:Epoch: 153 Loss: 22.4920711517334 acc:  100.000/ 25.455 f1:  100.000/ 18.611
DEBUG:root:Epoch: 154 Loss: 22.49677848815918 acc:  100.000/ 25.455 f1:  100.000/ 18.598
DEBUG:root:Epoch: 155 Loss: 22.490970611572266 acc:  100.000/ 25.455 f1:  100.000/ 18.610
DEBUG:root:Epoch: 156 Loss: 22.48109245300293 acc:  100.000/ 25.818 f1:  100.000/ 18.984
DEBUG:root:Epoch: 157 Loss: 22.478944778442383 acc:  100.000/ 25.636 f1:  100.000/ 18.608
DEBUG:root:Epoch: 158 Loss: 22.474668502807617 acc:  100.000/ 25.636 f1:  100.000/ 18.608
DEBUG:root:Epoch: 159 Loss: 22.46841049194336 acc:  100.000/ 25.636 f1:  100.000/ 18.608
DEBUG:root:Epoch: 160 Loss: 22.46310806274414 acc:  100.000/ 25.455 f1:  100.000/ 18.409
DEBUG:root:Epoch: 161 Loss: 22.46190643310547 acc:  100.000/ 25.455 f1:  100.000/ 18.395
DEBUG:root:Epoch: 162 Loss: 22.458372116088867 acc:  100.000/ 25.455 f1:  100.000/ 18.403
DEBUG:root:Epoch: 163 Loss: 22.45118522644043 acc:  100.000/ 25.455 f1:  100.000/ 18.403
DEBUG:root:Epoch: 164 Loss: 22.44805908203125 acc:  100.000/ 25.455 f1:  100.000/ 18.403
DEBUG:root:Epoch: 165 Loss: 22.44635581970215 acc:  100.000/ 25.455 f1:  100.000/ 18.403
DEBUG:root:Epoch: 166 Loss: 22.4395751953125 acc:  100.000/ 25.273 f1:  100.000/ 18.128
DEBUG:root:Epoch: 167 Loss: 22.443805694580078 acc:  100.000/ 25.273 f1:  100.000/ 18.144
DEBUG:root:Epoch: 168 Loss: 22.43904685974121 acc:  100.000/ 25.273 f1:  100.000/ 18.142
DEBUG:root:Epoch: 169 Loss: 22.42685317993164 acc:  100.000/ 25.273 f1:  100.000/ 18.142
DEBUG:root:Epoch: 170 Loss: 22.428293228149414 acc:  100.000/ 25.273 f1:  100.000/ 18.151
DEBUG:root:Epoch: 171 Loss: 22.42389678955078 acc:  100.000/ 25.273 f1:  100.000/ 18.151
DEBUG:root:Epoch: 172 Loss: 22.413171768188477 acc:  100.000/ 25.273 f1:  100.000/ 18.151
DEBUG:root:Epoch: 173 Loss: 22.409996032714844 acc:  100.000/ 25.273 f1:  100.000/ 18.150
DEBUG:root:Epoch: 174 Loss: 22.409175872802734 acc:  100.000/ 25.273 f1:  100.000/ 18.144
DEBUG:root:Epoch: 175 Loss: 22.40145492553711 acc:  100.000/ 25.273 f1:  100.000/ 18.153
DEBUG:root:Epoch: 176 Loss: 22.403308868408203 acc:  100.000/ 25.091 f1:  100.000/ 17.943
DEBUG:root:Epoch: 177 Loss: 22.395427703857422 acc:  100.000/ 25.091 f1:  100.000/ 17.943
DEBUG:root:Epoch: 178 Loss: 22.404937744140625 acc:  100.000/ 25.091 f1:  100.000/ 17.943
DEBUG:root:Epoch: 179 Loss: 22.38913917541504 acc:  100.000/ 24.727 f1:  100.000/ 17.504
DEBUG:root:Epoch: 180 Loss: 22.387022018432617 acc:  100.000/ 24.727 f1:  100.000/ 17.490
DEBUG:root:Epoch: 181 Loss: 22.382694244384766 acc:  100.000/ 24.727 f1:  100.000/ 17.490
DEBUG:root:Epoch: 182 Loss: 22.38287353515625 acc:  100.000/ 24.727 f1:  100.000/ 17.478
DEBUG:root:Epoch: 183 Loss: 22.37408447265625 acc:  100.000/ 24.545 f1:  100.000/ 17.269
DEBUG:root:Epoch: 184 Loss: 22.377574920654297 acc:  100.000/ 24.545 f1:  100.000/ 17.269
DEBUG:root:Epoch: 185 Loss: 22.37120819091797 acc:  100.000/ 24.545 f1:  100.000/ 17.273
DEBUG:root:Epoch: 186 Loss: 22.368515014648438 acc:  100.000/ 24.545 f1:  100.000/ 17.286
DEBUG:root:Epoch: 187 Loss: 22.362380981445312 acc:  100.000/ 24.545 f1:  100.000/ 17.286
DEBUG:root:Epoch: 188 Loss: 22.362918853759766 acc:  100.000/ 24.545 f1:  100.000/ 17.286
DEBUG:root:Epoch: 189 Loss: 22.350601196289062 acc:  100.000/ 24.545 f1:  100.000/ 17.286
DEBUG:root:Epoch: 190 Loss: 22.354541778564453 acc:  100.000/ 24.545 f1:  100.000/ 17.306
DEBUG:root:Epoch: 191 Loss: 22.346446990966797 acc:  100.000/ 24.727 f1:  100.000/ 17.473
DEBUG:root:Epoch: 192 Loss: 22.344791412353516 acc:  100.000/ 24.545 f1:  100.000/ 17.125
DEBUG:root:Epoch: 193 Loss: 22.34263801574707 acc:  100.000/ 24.364 f1:  100.000/ 16.958
DEBUG:root:Epoch: 194 Loss: 22.341455459594727 acc:  100.000/ 24.364 f1:  100.000/ 16.958
DEBUG:root:Epoch: 195 Loss: 22.33450698852539 acc:  100.000/ 24.364 f1:  100.000/ 16.978
DEBUG:root:Epoch: 196 Loss: 22.334861755371094 acc:  100.000/ 24.364 f1:  100.000/ 16.978
DEBUG:root:Epoch: 197 Loss: 22.334299087524414 acc:  100.000/ 24.364 f1:  100.000/ 16.978
DEBUG:root:Epoch: 198 Loss: 22.32533073425293 acc:  100.000/ 24.364 f1:  100.000/ 16.967
DEBUG:root:Epoch: 199 Loss: 22.32166290283203 acc:  100.000/ 24.364 f1:  100.000/ 16.967
INFO:root:Training has finished.
INFO:root:best eval acc is 31.99999997919256 at 70.
INFO:root:test f1 is 26.734484286996025.
INFO:root:test acc is 30.527289550244863.
