INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.775160789489746 	 train acc: 0.16666666666666666 	 eval acc: 0.169921875test acc: 0.14959663276043494 	 train f1: 0.047619047619047616 	 eval f1: 0.048414023372287146 	 test f1: 0.043376557335367404
DEBUG:root:Epoch: 1 	 Loss: 1.7802165746688843 	 train acc: 0.16666666666666666 	 eval acc: 0.169140625test acc: 0.14959663276043494 	 train f1: 0.047619047619047616 	 eval f1: 0.048231690336953494 	 test f1: 0.043376557335367404
DEBUG:root:Epoch: 2 	 Loss: 1.7444543838500977 	 train acc: 0.31666666666666665 	 eval acc: 0.3test acc: 0.16678358470712032 	 train f1: 0.2044069385841538 	 eval f1: 0.21010476497217598 	 test f1: 0.0760720843250595
DEBUG:root:Epoch: 3 	 Loss: 1.7104041576385498 	 train acc: 0.3125 	 eval acc: 0.2970703125test acc: 0.296211855489302 	 train f1: 0.20330459770114942 	 eval f1: 0.17967163673331074 	 test f1: 0.20449690942698087
DEBUG:root:Epoch: 4 	 Loss: 1.6546844244003296 	 train acc: 0.4083333333333333 	 eval acc: 0.3671875test acc: 0.34724658014731674 	 train f1: 0.34617688625181237 	 eval f1: 0.2912398759136951 	 test f1: 0.29825259007303584
DEBUG:root:Epoch: 5 	 Loss: 1.6386703252792358 	 train acc: 0.5291666666666667 	 eval acc: 0.45234375test acc: 0.42862153630305155 	 train f1: 0.46394500561167223 	 eval f1: 0.353440684072805 	 test f1: 0.39439164460573123
DEBUG:root:Epoch: 6 	 Loss: 1.601370096206665 	 train acc: 0.5958333333333333 	 eval acc: 0.4935546875test acc: 0.5078919677306208 	 train f1: 0.5482726985849231 	 eval f1: 0.38954446955220295 	 test f1: 0.48301645718859815
DEBUG:root:Epoch: 7 	 Loss: 1.5888195037841797 	 train acc: 0.6791666666666667 	 eval acc: 0.5486328125test acc: 0.6369694843914416 	 train f1: 0.6085542907622894 	 eval f1: 0.4580143821549139 	 test f1: 0.5520383965462448
DEBUG:root:Epoch: 8 	 Loss: 1.5388916730880737 	 train acc: 0.675 	 eval acc: 0.57734375test acc: 0.6755524377411435 	 train f1: 0.6006036769544852 	 eval f1: 0.47511960484587457 	 test f1: 0.5920962323347735
DEBUG:root:Epoch: 9 	 Loss: 1.5311585664749146 	 train acc: 0.7583333333333333 	 eval acc: 0.6169921875test acc: 0.710978603998597 	 train f1: 0.7205529076180249 	 eval f1: 0.5377718291002404 	 test f1: 0.6557387402480995
DEBUG:root:Epoch: 10 	 Loss: 1.5065380334854126 	 train acc: 0.7708333333333334 	 eval acc: 0.6595703125test acc: 0.7353560154331813 	 train f1: 0.7352139014542765 	 eval f1: 0.5874519769796575 	 test f1: 0.6905047497201643
DEBUG:root:Epoch: 11 	 Loss: 1.418274998664856 	 train acc: 0.8 	 eval acc: 0.6654296875test acc: 0.7653454928095406 	 train f1: 0.7787034070715285 	 eval f1: 0.6068244357372083 	 test f1: 0.733950406543534
DEBUG:root:Epoch: 12 	 Loss: 1.3725426197052002 	 train acc: 0.8291666666666667 	 eval acc: 0.712109375test acc: 0.7544721150473518 	 train f1: 0.8155161775384451 	 eval f1: 0.6873623144447129 	 test f1: 0.7273330494048563
DEBUG:root:Epoch: 13 	 Loss: 1.3599375486373901 	 train acc: 0.8208333333333333 	 eval acc: 0.7255859375test acc: 0.7535952297439495 	 train f1: 0.8041107778260481 	 eval f1: 0.6864967067419318 	 test f1: 0.7149350512048556
DEBUG:root:Epoch: 14 	 Loss: 1.2612285614013672 	 train acc: 0.8166666666666667 	 eval acc: 0.70546875test acc: 0.805682216766047 	 train f1: 0.8020162298943485 	 eval f1: 0.6484023389255509 	 test f1: 0.7686741724191446
DEBUG:root:Epoch: 15 	 Loss: 1.2869142293930054 	 train acc: 0.8041666666666667 	 eval acc: 0.7251953125test acc: 0.7686776569624693 	 train f1: 0.788216125144399 	 eval f1: 0.6581426953145115 	 test f1: 0.7244382007791609
DEBUG:root:Epoch: 16 	 Loss: 1.272968053817749 	 train acc: 0.8625 	 eval acc: 0.7490234375test acc: 0.8437390389337075 	 train f1: 0.8571308406960406 	 eval f1: 0.7205089774515899 	 test f1: 0.8160091296392472
DEBUG:root:Epoch: 17 	 Loss: 1.2285411357879639 	 train acc: 0.875 	 eval acc: 0.7396484375test acc: 0.746580147316731 	 train f1: 0.8713337568980469 	 eval f1: 0.7290993767262565 	 test f1: 0.70558890392785
DEBUG:root:Epoch: 18 	 Loss: 1.2021695375442505 	 train acc: 0.9166666666666666 	 eval acc: 0.7185546875test acc: 0.7656962469309014 	 train f1: 0.9151725519324069 	 eval f1: 0.7202895194085633 	 test f1: 0.7278399139035711
DEBUG:root:Epoch: 19 	 Loss: 1.1161638498306274 	 train acc: 0.9458333333333333 	 eval acc: 0.735546875test acc: 0.8039284461592424 	 train f1: 0.9452764849963401 	 eval f1: 0.7387224114217942 	 test f1: 0.7772426265817461
DEBUG:root:Epoch: 20 	 Loss: 1.1566518545150757 	 train acc: 0.925 	 eval acc: 0.754296875test acc: 0.7732374605401613 	 train f1: 0.9237941042635643 	 eval f1: 0.7513352668982107 	 test f1: 0.7411695485753674
