INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.6109533309936523 	 train acc: 0.16666666666666666 	 eval acc: 0.15794836956521738test acc: 0.15179392824287027 	 train f1: 0.047619047619047616 	 eval f1: 0.04549457000293513 	 test f1: 0.043941411451398134
DEBUG:root:Epoch: 11 	 Loss: 1.6364996433258057 	 train acc: 0.3484848484848485 	 eval acc: 0.3186141304347826test acc: 0.31462741490340385 	 train f1: 0.28873452129266086 	 eval f1: 0.2304516644577244 	 test f1: 0.20672202999754674
DEBUG:root:Epoch: 12 	 Loss: 1.6856658458709717 	 train acc: 0.3560606060606061 	 eval acc: 0.3029891304347826test acc: 0.27844219564550754 	 train f1: 0.2630677896982245 	 eval f1: 0.19450706326957531 	 test f1: 0.1678229999390005
DEBUG:root:Epoch: 13 	 Loss: 1.5333501100540161 	 train acc: 0.3333333333333333 	 eval acc: 0.31997282608695654test acc: 0.2444035571910457 	 train f1: 0.25877389698527903 	 eval f1: 0.22001370875635218 	 test f1: 0.1410913573975587
DEBUG:root:Epoch: 14 	 Loss: 1.6259821653366089 	 train acc: 0.3106060606060606 	 eval acc: 0.2873641304347826test acc: 0.22477767555964429 	 train f1: 0.22514170040485834 	 eval f1: 0.1710224992853795 	 test f1: 0.129622450501394
DEBUG:root:Epoch: 15 	 Loss: 1.7284677028656006 	 train acc: 0.32575757575757575 	 eval acc: 0.29245923913043476test acc: 0.2321373811714198 	 train f1: 0.2503096503096503 	 eval f1: 0.18015115333997722 	 test f1: 0.13782326769715283
DEBUG:root:Epoch: 16 	 Loss: 1.6989853382110596 	 train acc: 0.36363636363636365 	 eval acc: 0.3406929347826087test acc: 0.26494940202391903 	 train f1: 0.28404830592084723 	 eval f1: 0.24269258188426304 	 test f1: 0.17907752041559313
DEBUG:root:Epoch: 17 	 Loss: 1.4633504152297974 	 train acc: 0.3712121212121212 	 eval acc: 0.35427989130434784test acc: 0.3094142900950629 	 train f1: 0.28327972192765405 	 eval f1: 0.2804800482354523 	 test f1: 0.2124325777294764
DEBUG:root:Epoch: 18 	 Loss: 1.5680625438690186 	 train acc: 0.4166666666666667 	 eval acc: 0.382133152173913test acc: 0.3756516406010426 	 train f1: 0.36193825603661667 	 eval f1: 0.3290011774968861 	 test f1: 0.3143104095771349
DEBUG:root:Epoch: 19 	 Loss: 1.4376657009124756 	 train acc: 0.45454545454545453 	 eval acc: 0.444633152173913test acc: 0.4081570070530512 	 train f1: 0.41857534677252856 	 eval f1: 0.42197714355583865 	 test f1: 0.3881769569995838
DEBUG:root:Epoch: 20 	 Loss: 1.6605820655822754 	 train acc: 0.4393939393939394 	 eval acc: 0.47248641304347827test acc: 0.4142900950628641 	 train f1: 0.3968251188296759 	 eval f1: 0.4562301776157948 	 test f1: 0.39886314267806816
DEBUG:root:Epoch: 21 	 Loss: 1.409510850906372 	 train acc: 0.49242424242424243 	 eval acc: 0.4555027173913043test acc: 0.443115608708985 	 train f1: 0.46303156355080105 	 eval f1: 0.4249846462551277 	 test f1: 0.4253114130191819
DEBUG:root:Epoch: 22 	 Loss: 1.5018161535263062 	 train acc: 0.5606060606060606 	 eval acc: 0.5390625test acc: 0.47378104875804966 	 train f1: 0.5289918519319753 	 eval f1: 0.518971545127854 	 test f1: 0.4512142163527459
DEBUG:root:Epoch: 23 	 Loss: 1.5825481414794922 	 train acc: 0.6060606060606061 	 eval acc: 0.553328804347826test acc: 0.4909536951855259 	 train f1: 0.5664720183684105 	 eval f1: 0.5302584415040349 	 test f1: 0.44925426138660046
DEBUG:root:Epoch: 24 	 Loss: 1.361653208732605 	 train acc: 0.6363636363636364 	 eval acc: 0.5254755434782609test acc: 0.5090463048144741 	 train f1: 0.602988274290817 	 eval f1: 0.48894433044895985 	 test f1: 0.4650142552475311
DEBUG:root:Epoch: 25 	 Loss: 1.3522459268569946 	 train acc: 0.6212121212121212 	 eval acc: 0.5078125test acc: 0.4688745783501993 	 train f1: 0.5729124170685966 	 eval f1: 0.4612766574817239 	 test f1: 0.4340965596509974
DEBUG:root:Epoch: 26 	 Loss: 1.4899264574050903 	 train acc: 0.6515151515151515 	 eval acc: 0.5118885869565217test acc: 0.5136461208218338 	 train f1: 0.6298203178868204 	 eval f1: 0.47790989421397995 	 test f1: 0.4821320935485369
DEBUG:root:Epoch: 27 	 Loss: 1.3484405279159546 	 train acc: 0.6666666666666666 	 eval acc: 0.5540081521739131test acc: 0.5323520392517632 	 train f1: 0.656669438071877 	 eval f1: 0.5339255058669846 	 test f1: 0.5061766862484814
DEBUG:root:Epoch: 28 	 Loss: 1.6987428665161133 	 train acc: 0.6363636363636364 	 eval acc: 0.5604619565217391test acc: 0.5332720024532352 	 train f1: 0.606395840322103 	 eval f1: 0.5470710586988238 	 test f1: 0.5119975153539991
DEBUG:root:Epoch: 29 	 Loss: 1.4905917644500732 	 train acc: 0.5833333333333334 	 eval acc: 0.5835597826086957test acc: 0.5387917816620669 	 train f1: 0.5472144965517182 	 eval f1: 0.5820371114199769 	 test f1: 0.5392197286599326
DEBUG:root:Epoch: 30 	 Loss: 1.6570961475372314 	 train acc: 0.5833333333333334 	 eval acc: 0.5883152173913043test acc: 0.5547378104875805 	 train f1: 0.5565918849272582 	 eval f1: 0.5877294819091278 	 test f1: 0.5576948258863897
DEBUG:root:Epoch: 31 	 Loss: 1.4402985572814941 	 train acc: 0.6666666666666666 	 eval acc: 0.5193614130434783test acc: 0.5694572217111316 	 train f1: 0.6585406024235811 	 eval f1: 0.49553372938098894 	 test f1: 0.540355322649667
DEBUG:root:Epoch: 32 	 Loss: 1.4650870561599731 	 train acc: 0.6136363636363636 	 eval acc: 0.4969429347826087test acc: 0.5332720024532352 	 train f1: 0.5880334632647307 	 eval f1: 0.460828682690716 	 test f1: 0.49731893145186007
DEBUG:root:Epoch: 33 	 Loss: 1.383631944656372 	 train acc: 0.6136363636363636 	 eval acc: 0.49966032608695654test acc: 0.5436982520699172 	 train f1: 0.5751379842717229 	 eval f1: 0.4561420970052743 	 test f1: 0.5001212588372557
DEBUG:root:Epoch: 34 	 Loss: 1.2388975620269775 	 train acc: 0.6666666666666666 	 eval acc: 0.5095108695652174test acc: 0.5348052744556885 	 train f1: 0.634727524648123 	 eval f1: 0.46525466014356603 	 test f1: 0.4925648497962787
DEBUG:root:Epoch: 35 	 Loss: 1.4666856527328491 	 train acc: 0.6893939393939394 	 eval acc: 0.5411005434782609test acc: 0.5590309720944495 	 train f1: 0.6605183730436511 	 eval f1: 0.5129059781104272 	 test f1: 0.5366529855809467
DEBUG:root:Epoch: 36 	 Loss: 1.3161402940750122 	 train acc: 0.6363636363636364 	 eval acc: 0.5302309782608695test acc: 0.5022999080036799 	 train f1: 0.5878998582964405 	 eval f1: 0.5170347279149254 	 test f1: 0.4763277695603361
DEBUG:root:Epoch: 37 	 Loss: 1.2979551553726196 	 train acc: 0.6136363636363636 	 eval acc: 0.5319293478260869test acc: 0.48666053357865685 	 train f1: 0.5635810295421279 	 eval f1: 0.5244475599730318 	 test f1: 0.4498022221270706
DEBUG:root:Epoch: 38 	 Loss: 1.5174108743667603 	 train acc: 0.6439393939393939 	 eval acc: 0.5740489130434783test acc: 0.506593069610549 	 train f1: 0.5986207532403184 	 eval f1: 0.5720778574617551 	 test f1: 0.4788143740540256
DEBUG:root:Epoch: 39 	 Loss: 1.4951156377792358 	 train acc: 0.6893939393939394 	 eval acc: 0.6134510869565217test acc: 0.5191659000306654 	 train f1: 0.663671180302566 	 eval f1: 0.6156613071639865 	 test f1: 0.5070360913291828
DEBUG:root:Epoch: 40 	 Loss: 1.8424386978149414 	 train acc: 0.7272727272727273 	 eval acc: 0.615828804347826test acc: 0.5633241337013186 	 train f1: 0.7205241301743398 	 eval f1: 0.6135266396709228 	 test f1: 0.5619930153120127
DEBUG:root:Epoch: 41 	 Loss: 1.3482322692871094 	 train acc: 0.7727272727272727 	 eval acc: 0.5930706521739131test acc: 0.5624041704998467 	 train f1: 0.7687971369959082 	 eval f1: 0.5864766519012862 	 test f1: 0.5613999679119037
DEBUG:root:Epoch: 42 	 Loss: 1.5780797004699707 	 train acc: 0.75 	 eval acc: 0.578125test acc: 0.5498313400797301 	 train f1: 0.7444725584260468 	 eval f1: 0.5640540601826723 	 test f1: 0.5454015295505482
DEBUG:root:Epoch: 43 	 Loss: 1.2286884784698486 	 train acc: 0.7045454545454546 	 eval acc: 0.5838994565217391test acc: 0.516099356025759 	 train f1: 0.6916145469591365 	 eval f1: 0.5653770571517298 	 test f1: 0.5087091766511931
DEBUG:root:Epoch: 44 	 Loss: 1.3064556121826172 	 train acc: 0.8257575757575758 	 eval acc: 0.563858695652174test acc: 0.5792701625268323 	 train f1: 0.8190200671821767 	 eval f1: 0.5486730876673532 	 test f1: 0.5774288368418773
DEBUG:root:Epoch: 45 	 Loss: 1.2749048471450806 	 train acc: 0.7348484848484849 	 eval acc: 0.36345108695652173test acc: 0.5666973321067157 	 train f1: 0.723965660935663 	 eval f1: 0.34374307670575727 	 test f1: 0.5466924069651679
DEBUG:root:Epoch: 46 	 Loss: 1.070692539215088 	 train acc: 0.7348484848484849 	 eval acc: 0.429008152173913test acc: 0.5811100889297761 	 train f1: 0.7150144815547409 	 eval f1: 0.4065867119564577 	 test f1: 0.5451697806810493
DEBUG:root:Epoch: 47 	 Loss: 1.288048267364502 	 train acc: 0.7348484848484849 	 eval acc: 0.5740489130434783test acc: 0.5752836553204539 	 train f1: 0.7141910017507103 	 eval f1: 0.5531055498792261 	 test f1: 0.5272716461286237
DEBUG:root:Epoch: 48 	 Loss: 1.9844986200332642 	 train acc: 0.6818181818181818 	 eval acc: 0.553328804347826test acc: 0.6022692425636308 	 train f1: 0.6531599474153769 	 eval f1: 0.499971803044436 	 test f1: 0.5609358809226258
DEBUG:root:Epoch: 49 	 Loss: 1.2104012966156006 	 train acc: 0.6363636363636364 	 eval acc: 0.4079483695652174test acc: 0.3434529285495247 	 train f1: 0.6152630523598265 	 eval f1: 0.34194614393809114 	 test f1: 0.2907292195187376
DEBUG:root:Epoch: 50 	 Loss: 1.196668028831482 	 train acc: 0.6136363636363636 	 eval acc: 0.3485054347826087test acc: 0.25636307881018094 	 train f1: 0.594034115550509 	 eval f1: 0.2838979967594058 	 test f1: 0.1970410922954832
DEBUG:root:Epoch: 51 	 Loss: 1.375002384185791 	 train acc: 0.6666666666666666 	 eval acc: 0.4273097826086957test acc: 0.3272002453235204 	 train f1: 0.6530027081373043 	 eval f1: 0.3876167970800645 	 test f1: 0.27067693018536904
DEBUG:root:Epoch: 52 	 Loss: 1.262641191482544 	 train acc: 0.6515151515151515 	 eval acc: 0.5084918478260869test acc: 0.4099969334559951 	 train f1: 0.6078337377898678 	 eval f1: 0.4619077358256729 	 test f1: 0.3655418523110634
DEBUG:root:Epoch: 53 	 Loss: 1.2957789897918701 	 train acc: 0.6666666666666666 	 eval acc: 0.5601222826086957test acc: 0.5148727384237963 	 train f1: 0.6184390119684237 	 eval f1: 0.5009316225064511 	 test f1: 0.4536894724350267
DEBUG:root:Epoch: 54 	 Loss: 1.0896292924880981 	 train acc: 0.6212121212121212 	 eval acc: 0.6256793478260869test acc: 0.5734437289175099 	 train f1: 0.5751031801587919 	 eval f1: 0.5656807838278242 	 test f1: 0.507228996832137
DEBUG:root:Epoch: 55 	 Loss: 1.4327819347381592 	 train acc: 0.6136363636363636 	 eval acc: 0.6779891304347826test acc: 0.6307881018092609 	 train f1: 0.5827686238538952 	 eval f1: 0.619668267733288 	 test f1: 0.5582408013519325
DEBUG:root:Epoch: 56 	 Loss: 1.4300047159194946 	 train acc: 0.6363636363636364 	 eval acc: 0.6745923913043478test acc: 0.615148727384238 	 train f1: 0.60656236178682 	 eval f1: 0.6112971481156885 	 test f1: 0.5410169901258391
DEBUG:root:Epoch: 57 	 Loss: 1.2314058542251587 	 train acc: 0.6666666666666666 	 eval acc: 0.5920516304347826test acc: 0.5992026985587243 	 train f1: 0.6194615062769616 	 eval f1: 0.5234920549878778 	 test f1: 0.5255703905105285
DEBUG:root:Epoch: 58 	 Loss: 1.513388752937317 	 train acc: 0.5757575757575758 	 eval acc: 0.48947010869565216test acc: 0.5452315240723704 	 train f1: 0.5003785048089521 	 eval f1: 0.4266337349733611 	 test f1: 0.4765389357974296
DEBUG:root:Epoch: 59 	 Loss: 1.2052457332611084 	 train acc: 0.6136363636363636 	 eval acc: 0.4752038043478261test acc: 0.5363385464581417 	 train f1: 0.5454175383966655 	 eval f1: 0.40633559636969235 	 test f1: 0.467997232996469
DEBUG:root:Epoch: 60 	 Loss: 1.2114946842193604 	 train acc: 0.6515151515151515 	 eval acc: 0.5281929347826086test acc: 0.5571910456915057 	 train f1: 0.5883381988030945 	 eval f1: 0.4557462362476405 	 test f1: 0.4892142275943712
DEBUG:root:Epoch: 61 	 Loss: 1.2669060230255127 	 train acc: 0.6666666666666666 	 eval acc: 0.5686141304347826test acc: 0.5722171113155474 	 train f1: 0.6046040372670807 	 eval f1: 0.493463001605341 	 test f1: 0.5025514196670794
DEBUG:root:Epoch: 62 	 Loss: 1.1831787824630737 	 train acc: 0.6742424242424242 	 eval acc: 0.5934103260869565test acc: 0.5697638761116222 	 train f1: 0.6114840613730693 	 eval f1: 0.520445804493166 	 test f1: 0.4992407808561336
DEBUG:root:Epoch: 63 	 Loss: 1.128065586090088 	 train acc: 0.7121212121212122 	 eval acc: 0.6362092391304348test acc: 0.6261882858019012 	 train f1: 0.6700126889301994 	 eval f1: 0.5623585184710204 	 test f1: 0.5583638532737839
DEBUG:root:Epoch: 64 	 Loss: 1.749731183052063 	 train acc: 0.696969696969697 	 eval acc: 0.6745923913043478test acc: 0.6243483593989574 	 train f1: 0.6560028232396592 	 eval f1: 0.619326761145438 	 test f1: 0.5518101689608964
DEBUG:root:Epoch: 65 	 Loss: 1.4408276081085205 	 train acc: 0.7045454545454546 	 eval acc: 0.6698369565217391test acc: 0.5936829193498927 	 train f1: 0.6660869793783927 	 eval f1: 0.6194221817497905 	 test f1: 0.5173320641033171
DEBUG:root:Epoch: 66 	 Loss: 1.366142749786377 	 train acc: 0.7196969696969697 	 eval acc: 0.647078804347826test acc: 0.5896964121435143 	 train f1: 0.6737780399206081 	 eval f1: 0.5951180117648552 	 test f1: 0.5202202050640138
DEBUG:root:Epoch: 67 	 Loss: 1.3479969501495361 	 train acc: 0.7121212121212122 	 eval acc: 0.6317934782608695test acc: 0.5768169273229071 	 train f1: 0.6621949891067538 	 eval f1: 0.576780387419785 	 test f1: 0.5125269746117761
DEBUG:root:Epoch: 68 	 Loss: 1.1358087062835693 	 train acc: 0.696969696969697 	 eval acc: 0.6165081521739131test acc: 0.5722171113155474 	 train f1: 0.6461768634522533 	 eval f1: 0.5671652529541954 	 test f1: 0.5127981465859296
DEBUG:root:Epoch: 69 	 Loss: 1.208207607269287 	 train acc: 0.6818181818181818 	 eval acc: 0.6022418478260869test acc: 0.5731370745170193 	 train f1: 0.6367520851583788 	 eval f1: 0.5600203563920317 	 test f1: 0.517422575769236
DEBUG:root:Epoch: 70 	 Loss: 1.4932948350906372 	 train acc: 0.7272727272727273 	 eval acc: 0.6083559782608695test acc: 0.5709904937135848 	 train f1: 0.6926464839508317 	 eval f1: 0.5716929871612878 	 test f1: 0.5138377426804861
DEBUG:root:Epoch: 71 	 Loss: 1.0695319175720215 	 train acc: 0.7727272727272727 	 eval acc: 0.6338315217391305test acc: 0.5817233977307574 	 train f1: 0.745356727927795 	 eval f1: 0.5991876670994896 	 test f1: 0.521631265846307
DEBUG:root:Epoch: 72 	 Loss: 1.0335841178894043 	 train acc: 0.803030303030303 	 eval acc: 0.6436820652173914test acc: 0.5774302361238883 	 train f1: 0.7800869116351619 	 eval f1: 0.6181302050251043 	 test f1: 0.5186050004784648
DEBUG:root:Epoch: 73 	 Loss: 1.2563230991363525 	 train acc: 0.8257575757575758 	 eval acc: 0.6477581521739131test acc: 0.5780435449248696 	 train f1: 0.8168728643808177 	 eval f1: 0.6280089962473344 	 test f1: 0.5229437548367426
DEBUG:root:Epoch: 74 	 Loss: 1.4152641296386719 	 train acc: 0.8333333333333334 	 eval acc: 0.662703804347826test acc: 0.5900030665440049 	 train f1: 0.8265201850450875 	 eval f1: 0.6475116791535841 	 test f1: 0.5436958917013962
DEBUG:root:Epoch: 75 	 Loss: 1.358609914779663 	 train acc: 0.7348484848484849 	 eval acc: 0.600203804347826test acc: 0.5384851272615762 	 train f1: 0.7294793074407036 	 eval f1: 0.5894769130046988 	 test f1: 0.4983993298610582
DEBUG:root:Epoch: 76 	 Loss: 1.1892879009246826 	 train acc: 0.6893939393939394 	 eval acc: 0.571671195652174test acc: 0.5170193192272309 	 train f1: 0.6813550029466038 	 eval f1: 0.5507912330074988 	 test f1: 0.4849094494719007
DEBUG:root:Epoch: 77 	 Loss: 0.9041815996170044 	 train acc: 0.6287878787878788 	 eval acc: 0.5390625test acc: 0.5406317080650107 	 train f1: 0.6163344451381714 	 eval f1: 0.5113847766319463 	 test f1: 0.5066054557749629
DEBUG:root:Epoch: 78 	 Loss: 1.2086948156356812 	 train acc: 0.553030303030303 	 eval acc: 0.5163043478260869test acc: 0.5538178472861086 	 train f1: 0.523753352520333 	 eval f1: 0.484523731251896 	 test f1: 0.5107721851753279
DEBUG:root:Epoch: 79 	 Loss: 1.1462621688842773 	 train acc: 0.6212121212121212 	 eval acc: 0.5363451086956522test acc: 0.6022692425636308 	 train f1: 0.5881661897059435 	 eval f1: 0.5141126834527169 	 test f1: 0.5567293347371433
DEBUG:root:Epoch: 80 	 Loss: 1.0103864669799805 	 train acc: 0.6515151515151515 	 eval acc: 0.5733695652173914test acc: 0.6130021465808034 	 train f1: 0.6020739774977063 	 eval f1: 0.5376970066398569 	 test f1: 0.5580918026894013
DEBUG:root:Epoch: 81 	 Loss: 1.017931580543518 	 train acc: 0.6363636363636364 	 eval acc: 0.568953804347826test acc: 0.6271082490033733 	 train f1: 0.5904279869129223 	 eval f1: 0.5286646070723586 	 test f1: 0.5618751987140763
DEBUG:root:Epoch: 82 	 Loss: 0.893742561340332 	 train acc: 0.6363636363636364 	 eval acc: 0.5546875test acc: 0.6176019625881631 	 train f1: 0.5951641203653587 	 eval f1: 0.5113038705173366 	 test f1: 0.5454777826923186
DEBUG:root:Epoch: 83 	 Loss: 0.7067670822143555 	 train acc: 0.7121212121212122 	 eval acc: 0.6511548913043478test acc: 0.6077890217724624 	 train f1: 0.6684874630605829 	 eval f1: 0.5995294968570987 	 test f1: 0.5275784281705359
DEBUG:root:Epoch: 84 	 Loss: 1.1440167427062988 	 train acc: 0.7424242424242424 	 eval acc: 0.6993885869565217test acc: 0.6041091689665746 	 train f1: 0.6943041871541077 	 eval f1: 0.6520522897473008 	 test f1: 0.5325218360906985
DEBUG:root:Epoch: 85 	 Loss: 1.1442101001739502 	 train acc: 0.7121212121212122 	 eval acc: 0.6847826086956522test acc: 0.5976694265562711 	 train f1: 0.6640985887497516 	 eval f1: 0.6415166922751383 	 test f1: 0.5297630801687713
DEBUG:root:Epoch: 86 	 Loss: 1.1183500289916992 	 train acc: 0.6893939393939394 	 eval acc: 0.6637228260869565test acc: 0.593376264949402 	 train f1: 0.64654532039106 	 eval f1: 0.6217565955310066 	 test f1: 0.527575159701659
DEBUG:root:Epoch: 87 	 Loss: 1.030882477760315 	 train acc: 0.7121212121212122 	 eval acc: 0.6579483695652174test acc: 0.5924563017479301 	 train f1: 0.6644198564593302 	 eval f1: 0.6153904126726817 	 test f1: 0.5246062458958688
DEBUG:root:Epoch: 88 	 Loss: 1.1286226511001587 	 train acc: 0.7424242424242424 	 eval acc: 0.6644021739130435test acc: 0.5906163753449862 	 train f1: 0.6948999695572008 	 eval f1: 0.6194819233668123 	 test f1: 0.5190415035475516
DEBUG:root:Epoch: 89 	 Loss: 0.8670462369918823 	 train acc: 0.7348484848484849 	 eval acc: 0.6647418478260869test acc: 0.5780435449248696 	 train f1: 0.6924748257887284 	 eval f1: 0.6194213984833866 	 test f1: 0.507673020673301
DEBUG:root:Epoch: 90 	 Loss: 0.8227928876876831 	 train acc: 0.7272727272727273 	 eval acc: 0.6572690217391305test acc: 0.5712971481140754 	 train f1: 0.6849829086184313 	 eval f1: 0.6114391627896919 	 test f1: 0.5001514551165386
DEBUG:root:Epoch: 91 	 Loss: 0.7588619589805603 	 train acc: 0.7196969696969697 	 eval acc: 0.6501358695652174test acc: 0.5697638761116222 	 train f1: 0.67776757195104 	 eval f1: 0.6039531514341464 	 test f1: 0.49961373765312206
DEBUG:root:Epoch: 92 	 Loss: 0.7048792839050293 	 train acc: 0.7121212121212122 	 eval acc: 0.6362092391304348test acc: 0.5660840233057345 	 train f1: 0.6673471077516808 	 eval f1: 0.5900455270984856 	 test f1: 0.49928667425107304
DEBUG:root:Epoch: 93 	 Loss: 1.208755612373352 	 train acc: 0.7196969696969697 	 eval acc: 0.6154891304347826test acc: 0.5596442808954308 	 train f1: 0.6817741918531016 	 eval f1: 0.5767865631644931 	 test f1: 0.49722809058849665
DEBUG:root:Epoch: 94 	 Loss: 0.9562057852745056 	 train acc: 0.7196969696969697 	 eval acc: 0.6114130434782609test acc: 0.5510579576816927 	 train f1: 0.6817741918531016 	 eval f1: 0.5824183181098637 	 test f1: 0.496845943637068
DEBUG:root:Epoch: 95 	 Loss: 0.8834695816040039 	 train acc: 0.7348484848484849 	 eval acc: 0.6233016304347826test acc: 0.5495246856792395 	 train f1: 0.70478107507093 	 eval f1: 0.6008473927080487 	 test f1: 0.5009016559037488
DEBUG:root:Epoch: 96 	 Loss: 1.0101765394210815 	 train acc: 0.75 	 eval acc: 0.6239809782608695test acc: 0.5535111928856179 	 train f1: 0.7293109784489095 	 eval f1: 0.6034338408390368 	 test f1: 0.5074910003536172
DEBUG:root:Epoch: 97 	 Loss: 1.242861032485962 	 train acc: 0.7651515151515151 	 eval acc: 0.6273777173913043test acc: 0.594296228150874 	 train f1: 0.7371170205408036 	 eval f1: 0.6104730302893032 	 test f1: 0.5397310267314613
DEBUG:root:Epoch: 98 	 Loss: 1.0009289979934692 	 train acc: 0.75 	 eval acc: 0.6382472826086957test acc: 0.629868138607789 	 train f1: 0.7228254893396008 	 eval f1: 0.6177809867882783 	 test f1: 0.5733477020129788
DEBUG:root:Epoch: 99 	 Loss: 0.9328244924545288 	 train acc: 0.7424242424242424 	 eval acc: 0.5964673913043478test acc: 0.6347746090156394 	 train f1: 0.7107378539177347 	 eval f1: 0.5770757852827492 	 test f1: 0.5768299300682461
DEBUG:root:Epoch: 100 	 Loss: 1.2886351346969604 	 train acc: 0.696969696969697 	 eval acc: 0.41983695652173914test acc: 0.5949095369518552 	 train f1: 0.6539873525167642 	 eval f1: 0.4141737560183469 	 test f1: 0.5401119729389164
DEBUG:root:Epoch: 101 	 Loss: 0.7945205569267273 	 train acc: 0.7121212121212122 	 eval acc: 0.40115489130434784test acc: 0.5608708984973935 	 train f1: 0.6772887824417517 	 eval f1: 0.39794691910451113 	 test f1: 0.508831511927662
DEBUG:root:Epoch: 102 	 Loss: 0.9301331043243408 	 train acc: 0.7651515151515151 	 eval acc: 0.4908288043478261test acc: 0.5556577736890524 	 train f1: 0.7518306642889513 	 eval f1: 0.4749552947901199 	 test f1: 0.5084383599331671
DEBUG:root:Epoch: 103 	 Loss: 1.153472661972046 	 train acc: 0.7954545454545454 	 eval acc: 0.5478940217391305test acc: 0.5700705305121129 	 train f1: 0.7906448158164405 	 eval f1: 0.53080969206387 	 test f1: 0.5273662252903685
DEBUG:root:Epoch: 104 	 Loss: 0.7249709367752075 	 train acc: 0.8181818181818182 	 eval acc: 0.5940896739130435test acc: 0.5829500153327201 	 train f1: 0.8149674336139244 	 eval f1: 0.5737000660894603 	 test f1: 0.5477146816800736
DEBUG:root:Epoch: 105 	 Loss: 0.7777408957481384 	 train acc: 0.8409090909090909 	 eval acc: 0.625test acc: 0.603802514566084 	 train f1: 0.8374692523867937 	 eval f1: 0.6070569386383114 	 test f1: 0.5682141993186709
DEBUG:root:Epoch: 106 	 Loss: 0.822959840297699 	 train acc: 0.8333333333333334 	 eval acc: 0.6277173913043478test acc: 0.6231217417969948 	 train f1: 0.826607106884533 	 eval f1: 0.6134538414602941 	 test f1: 0.5769945868471017
DEBUG:root:Epoch: 107 	 Loss: 0.6310091614723206 	 train acc: 0.8257575757575758 	 eval acc: 0.608016304347826test acc: 0.6307881018092609 	 train f1: 0.8117496226722102 	 eval f1: 0.5949260661015637 	 test f1: 0.5745190414173518
DEBUG:root:Epoch: 108 	 Loss: 0.9820745587348938 	 train acc: 0.8106060606060606 	 eval acc: 0.5971467391304348test acc: 0.629868138607789 	 train f1: 0.7809980616767468 	 eval f1: 0.5830291294840706 	 test f1: 0.569369620421879
