INFO:root:Start SimCLR fine-tuning head for 200 epochs.
INFO:root:Training with gpu: False.
DEBUG:root:Epoch: 65 	 Loss: 1.2460907697677612 	 train acc: tensor([53.1746], device='cuda:3') 	 val acc: tensor([41.8919], device='cuda:3')
DEBUG:root:Epoch: 66 	 Loss: 1.1918178796768188 	 train acc: tensor([48.4127], device='cuda:3') 	 val acc: tensor([38.6202], device='cuda:3')
DEBUG:root:Epoch: 67 	 Loss: 1.3051644563674927 	 train acc: tensor([51.5873], device='cuda:3') 	 val acc: tensor([29.9787], device='cuda:3')
DEBUG:root:Epoch: 68 	 Loss: 1.243542194366455 	 train acc: tensor([38.8889], device='cuda:3') 	 val acc: tensor([26.4580], device='cuda:3')
DEBUG:root:Epoch: 69 	 Loss: 1.2454053163528442 	 train acc: tensor([37.3016], device='cuda:3') 	 val acc: tensor([29.0541], device='cuda:3')
DEBUG:root:Epoch: 70 	 Loss: 1.2653014659881592 	 train acc: tensor([34.9206], device='cuda:3') 	 val acc: tensor([38.3001], device='cuda:3')
DEBUG:root:Epoch: 71 	 Loss: 1.2884997129440308 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([39.5092], device='cuda:3')
DEBUG:root:Epoch: 72 	 Loss: 1.2619508504867554 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([33.1081], device='cuda:3')
DEBUG:root:Epoch: 73 	 Loss: 1.317726492881775 	 train acc: tensor([43.6508], device='cuda:3') 	 val acc: tensor([32.1479], device='cuda:3')
DEBUG:root:Epoch: 74 	 Loss: 1.246608853340149 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([37.4822], device='cuda:3')
DEBUG:root:Epoch: 75 	 Loss: 1.3494668006896973 	 train acc: tensor([46.0317], device='cuda:3') 	 val acc: tensor([35.6686], device='cuda:3')
DEBUG:root:Epoch: 76 	 Loss: 1.2909623384475708 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([26.4580], device='cuda:3')
DEBUG:root:Epoch: 77 	 Loss: 1.3464268445968628 	 train acc: tensor([37.3016], device='cuda:3') 	 val acc: tensor([25.8890], device='cuda:3')
DEBUG:root:Epoch: 78 	 Loss: 1.304439663887024 	 train acc: tensor([38.8889], device='cuda:3') 	 val acc: tensor([32.6458], device='cuda:3')
DEBUG:root:Epoch: 79 	 Loss: 1.1917760372161865 	 train acc: tensor([45.2381], device='cuda:3') 	 val acc: tensor([38.7269], device='cuda:3')
DEBUG:root:Epoch: 80 	 Loss: 1.393362283706665 	 train acc: tensor([45.2381], device='cuda:3') 	 val acc: tensor([36.9132], device='cuda:3')
DEBUG:root:Epoch: 81 	 Loss: 1.196608304977417 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([30.7610], device='cuda:3')
DEBUG:root:Epoch: 82 	 Loss: 1.3694324493408203 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([31.7923], device='cuda:3')
DEBUG:root:Epoch: 83 	 Loss: 1.2712783813476562 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([37.6600], device='cuda:3')
DEBUG:root:Epoch: 84 	 Loss: 1.3056057691574097 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([35.4908], device='cuda:3')
DEBUG:root:Epoch: 85 	 Loss: 1.3200900554656982 	 train acc: tensor([38.8889], device='cuda:3') 	 val acc: tensor([27.5960], device='cuda:3')
DEBUG:root:Epoch: 86 	 Loss: 1.2007063627243042 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([25.8890], device='cuda:3')
DEBUG:root:Epoch: 87 	 Loss: 1.371932029724121 	 train acc: tensor([42.0635], device='cuda:3') 	 val acc: tensor([32.6458], device='cuda:3')
DEBUG:root:Epoch: 88 	 Loss: 1.2435048818588257 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([36.5932], device='cuda:3')
DEBUG:root:Epoch: 89 	 Loss: 1.3350586891174316 	 train acc: tensor([42.0635], device='cuda:3') 	 val acc: tensor([37.9801], device='cuda:3')
DEBUG:root:Epoch: 90 	 Loss: 1.244500756263733 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([27.8805], device='cuda:3')
DEBUG:root:Epoch: 91 	 Loss: 1.3322970867156982 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([25.8890], device='cuda:3')
DEBUG:root:Epoch: 92 	 Loss: 1.2679355144500732 	 train acc: tensor([38.8889], device='cuda:3') 	 val acc: tensor([34.4239], device='cuda:3')
DEBUG:root:Epoch: 93 	 Loss: 1.2835596799850464 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([37.3400], device='cuda:3')
DEBUG:root:Epoch: 94 	 Loss: 1.2521326541900635 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([33.8193], device='cuda:3')
DEBUG:root:Epoch: 95 	 Loss: 1.2495509386062622 	 train acc: tensor([44.4445], device='cuda:3') 	 val acc: tensor([29.6586], device='cuda:3')
DEBUG:root:Epoch: 96 	 Loss: 1.2960997819900513 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([30.2987], device='cuda:3')
DEBUG:root:Epoch: 97 	 Loss: 1.2076460123062134 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([33.7482], device='cuda:3')
DEBUG:root:Epoch: 98 	 Loss: 1.2304840087890625 	 train acc: tensor([43.6508], device='cuda:3') 	 val acc: tensor([36.9488], device='cuda:3')
DEBUG:root:Epoch: 99 	 Loss: 1.2091487646102905 	 train acc: tensor([54.7619], device='cuda:3') 	 val acc: tensor([31.4723], device='cuda:3')
DEBUG:root:Epoch: 100 	 Loss: 1.267244815826416 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([37.7667], device='cuda:3')
DEBUG:root:Epoch: 101 	 Loss: 1.1953407526016235 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([33.6060], device='cuda:3')
DEBUG:root:Epoch: 102 	 Loss: 1.2448277473449707 	 train acc: tensor([39.6825], device='cuda:3') 	 val acc: tensor([32.5747], device='cuda:3')
DEBUG:root:Epoch: 103 	 Loss: 1.2297337055206299 	 train acc: tensor([39.6825], device='cuda:3') 	 val acc: tensor([27.8805], device='cuda:3')
DEBUG:root:Epoch: 104 	 Loss: 1.249599575996399 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([29.7653], device='cuda:3')
DEBUG:root:Epoch: 105 	 Loss: 1.2059887647628784 	 train acc: tensor([43.6508], device='cuda:3') 	 val acc: tensor([37.9445], device='cuda:3')
DEBUG:root:Epoch: 106 	 Loss: 1.2227437496185303 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([37.2688], device='cuda:3')
DEBUG:root:Epoch: 107 	 Loss: 1.2283073663711548 	 train acc: tensor([43.6508], device='cuda:3') 	 val acc: tensor([28.4851], device='cuda:3')
DEBUG:root:Epoch: 108 	 Loss: 1.197172999382019 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([25.2845], device='cuda:3')
DEBUG:root:Epoch: 109 	 Loss: 1.2417243719100952 	 train acc: tensor([42.0635], device='cuda:3') 	 val acc: tensor([39.5092], device='cuda:3')
DEBUG:root:Epoch: 110 	 Loss: 1.1904717683792114 	 train acc: tensor([54.7619], device='cuda:3') 	 val acc: tensor([41.5363], device='cuda:3')
DEBUG:root:Epoch: 111 	 Loss: 1.2323262691497803 	 train acc: tensor([53.1746], device='cuda:3') 	 val acc: tensor([30.6899], device='cuda:3')
DEBUG:root:Epoch: 112 	 Loss: 1.2185389995574951 	 train acc: tensor([42.0635], device='cuda:3') 	 val acc: tensor([28.5206], device='cuda:3')
DEBUG:root:Epoch: 113 	 Loss: 1.2630056142807007 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([32.9659], device='cuda:3')
DEBUG:root:Epoch: 114 	 Loss: 1.1995537281036377 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([39.3670], device='cuda:3')
DEBUG:root:Epoch: 115 	 Loss: 1.3298118114471436 	 train acc: tensor([48.4127], device='cuda:3') 	 val acc: tensor([36.6999], device='cuda:3')
DEBUG:root:Epoch: 116 	 Loss: 1.2147293090820312 	 train acc: tensor([50.7937], device='cuda:3') 	 val acc: tensor([32.2546], device='cuda:3')
DEBUG:root:Epoch: 117 	 Loss: 1.2314250469207764 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([33.8905], device='cuda:3')
DEBUG:root:Epoch: 118 	 Loss: 1.1648446321487427 	 train acc: tensor([49.2064], device='cuda:3') 	 val acc: tensor([36.3087], device='cuda:3')
DEBUG:root:Epoch: 119 	 Loss: 1.2436965703964233 	 train acc: tensor([44.4445], device='cuda:3') 	 val acc: tensor([33.2859], device='cuda:3')
DEBUG:root:Epoch: 120 	 Loss: 1.1986782550811768 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([28.2006], device='cuda:3')
DEBUG:root:Epoch: 121 	 Loss: 1.2549489736557007 	 train acc: tensor([46.8254], device='cuda:3') 	 val acc: tensor([29.4808], device='cuda:3')
DEBUG:root:Epoch: 122 	 Loss: 1.1963064670562744 	 train acc: tensor([47.6190], device='cuda:3') 	 val acc: tensor([37.6956], device='cuda:3')
DEBUG:root:Epoch: 123 	 Loss: 1.1874397993087769 	 train acc: tensor([39.6825], device='cuda:3') 	 val acc: tensor([37.2333], device='cuda:3')
DEBUG:root:Epoch: 124 	 Loss: 1.2662523984909058 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([31.0100], device='cuda:3')
DEBUG:root:Epoch: 125 	 Loss: 1.2085199356079102 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([27.3826], device='cuda:3')
DEBUG:root:Epoch: 126 	 Loss: 1.2814528942108154 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([34.1394], device='cuda:3')
DEBUG:root:Epoch: 127 	 Loss: 1.2598042488098145 	 train acc: tensor([44.4445], device='cuda:3') 	 val acc: tensor([35.8108], device='cuda:3')
DEBUG:root:Epoch: 128 	 Loss: 1.206117033958435 	 train acc: tensor([43.6508], device='cuda:3') 	 val acc: tensor([37.2688], device='cuda:3')
DEBUG:root:Epoch: 129 	 Loss: 1.1851978302001953 	 train acc: tensor([43.6508], device='cuda:3') 	 val acc: tensor([30.9033], device='cuda:3')
DEBUG:root:Epoch: 130 	 Loss: 1.2321088314056396 	 train acc: tensor([42.0635], device='cuda:3') 	 val acc: tensor([34.1394], device='cuda:3')
DEBUG:root:Epoch: 131 	 Loss: 1.2045464515686035 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([36.3798], device='cuda:3')
DEBUG:root:Epoch: 132 	 Loss: 1.23753023147583 	 train acc: tensor([46.8254], device='cuda:3') 	 val acc: tensor([31.9701], device='cuda:3')
DEBUG:root:Epoch: 133 	 Loss: 1.1972992420196533 	 train acc: tensor([47.6190], device='cuda:3') 	 val acc: tensor([29.1963], device='cuda:3')
DEBUG:root:Epoch: 134 	 Loss: 1.188888669013977 	 train acc: tensor([46.0317], device='cuda:3') 	 val acc: tensor([35.5619], device='cuda:3')
DEBUG:root:Epoch: 135 	 Loss: 1.1953574419021606 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([32.5036], device='cuda:3')
DEBUG:root:Epoch: 136 	 Loss: 1.1937990188598633 	 train acc: tensor([39.6825], device='cuda:3') 	 val acc: tensor([34.8862], device='cuda:3')
DEBUG:root:Epoch: 137 	 Loss: 1.2117305994033813 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([32.3257], device='cuda:3')
DEBUG:root:Epoch: 138 	 Loss: 1.2238473892211914 	 train acc: tensor([39.6825], device='cuda:3') 	 val acc: tensor([32.0768], device='cuda:3')
DEBUG:root:Epoch: 139 	 Loss: 1.2307568788528442 	 train acc: tensor([48.4127], device='cuda:3') 	 val acc: tensor([27.4538], device='cuda:3')
DEBUG:root:Epoch: 140 	 Loss: 1.2530518770217896 	 train acc: tensor([40.4762], device='cuda:3') 	 val acc: tensor([34.7440], device='cuda:3')
DEBUG:root:Epoch: 141 	 Loss: 1.2129967212677002 	 train acc: tensor([42.8571], device='cuda:3') 	 val acc: tensor([35.0285], device='cuda:3')
DEBUG:root:Epoch: 142 	 Loss: 1.2106250524520874 	 train acc: tensor([41.2698], device='cuda:3') 	 val acc: tensor([29.2674], device='cuda:3')
DEBUG:root:Epoch: 143 	 Loss: 1.1896122694015503 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([34.3528], device='cuda:3')
DEBUG:root:Epoch: 144 	 Loss: 1.2032045125961304 	 train acc: tensor([49.2064], device='cuda:3') 	 val acc: tensor([36.6643], device='cuda:3')
DEBUG:root:Epoch: 145 	 Loss: 1.2590428590774536 	 train acc: tensor([50.7937], device='cuda:3') 	 val acc: tensor([28.7340], device='cuda:3')
DEBUG:root:Epoch: 146 	 Loss: 1.2440557479858398 	 train acc: tensor([38.0952], device='cuda:3') 	 val acc: tensor([28.8051], device='cuda:3')
DEBUG:root:Epoch: 147 	 Loss: 1.2470340728759766 	 train acc: tensor([42.0635], device='cuda:3') 	 val acc: tensor([35.9175], device='cuda:3')
