INFO:root:Start LIMU fine-tuning head for 700 epochs.
INFO:root:Training with gpu: True.
DEBUG:root:Epoch: 0 	 Loss: 1.8767359256744385 	 train acc: 0.2597402597402597 	 eval acc: 0.2265625test acc: 0.2382010582010582 	 train f1: 0.16274201988487702 	 eval f1: 0.16495233115228572 	 test f1: 0.14658328104851387
DEBUG:root:Epoch: 1 	 Loss: 1.7669506072998047 	 train acc: 0.2662337662337662 	 eval acc: 0.23958333333333334test acc: 0.25492063492063494 	 train f1: 0.16419294990723562 	 eval f1: 0.16326893182322896 	 test f1: 0.14824831510925798
DEBUG:root:Epoch: 2 	 Loss: 1.7736847400665283 	 train acc: 0.34415584415584416 	 eval acc: 0.232421875test acc: 0.2822222222222222 	 train f1: 0.26351267779839205 	 eval f1: 0.13216303470540755 	 test f1: 0.19219395278327164
DEBUG:root:Epoch: 3 	 Loss: 1.5541834831237793 	 train acc: 0.45454545454545453 	 eval acc: 0.2584635416666667test acc: 0.3364021164021164 	 train f1: 0.39722949785975 	 eval f1: 0.17994856770487372 	 test f1: 0.2608757429966008
DEBUG:root:Epoch: 4 	 Loss: 1.6953260898590088 	 train acc: 0.474025974025974 	 eval acc: 0.2591145833333333test acc: 0.364021164021164 	 train f1: 0.41008039579468153 	 eval f1: 0.18404547681368041 	 test f1: 0.29285582233435836
DEBUG:root:Epoch: 5 	 Loss: 1.6600127220153809 	 train acc: 0.551948051948052 	 eval acc: 0.2578125test acc: 0.39746031746031746 	 train f1: 0.49627613689335937 	 eval f1: 0.1939212168819378 	 test f1: 0.3310350951684809
DEBUG:root:Epoch: 6 	 Loss: 1.5934092998504639 	 train acc: 0.5909090909090909 	 eval acc: 0.2838541666666667test acc: 0.43883597883597886 	 train f1: 0.5191092403990296 	 eval f1: 0.2465175899241833 	 test f1: 0.37263659409871425
DEBUG:root:Epoch: 7 	 Loss: 1.4985207319259644 	 train acc: 0.6168831168831169 	 eval acc: 0.3020833333333333test acc: 0.4622222222222222 	 train f1: 0.530827926574697 	 eval f1: 0.26372748759515385 	 test f1: 0.39826083053109346
DEBUG:root:Epoch: 8 	 Loss: 1.4230024814605713 	 train acc: 0.6168831168831169 	 eval acc: 0.3391927083333333test acc: 0.4926984126984127 	 train f1: 0.5310558705631422 	 eval f1: 0.2866643307381319 	 test f1: 0.41913230402569385
DEBUG:root:Epoch: 9 	 Loss: 1.500353455543518 	 train acc: 0.6103896103896104 	 eval acc: 0.357421875test acc: 0.5178835978835978 	 train f1: 0.5223082287118028 	 eval f1: 0.309460492108206 	 test f1: 0.437671533784546
DEBUG:root:Epoch: 10 	 Loss: 1.5824148654937744 	 train acc: 0.6103896103896104 	 eval acc: 0.3606770833333333test acc: 0.5268783068783068 	 train f1: 0.5207116018710222 	 eval f1: 0.3133535639755359 	 test f1: 0.4512763533902104
DEBUG:root:Epoch: 11 	 Loss: 1.4726675748825073 	 train acc: 0.6168831168831169 	 eval acc: 0.3815104166666667test acc: 0.5245502645502645 	 train f1: 0.5277176202331136 	 eval f1: 0.3286775378237236 	 test f1: 0.4578558434604122
DEBUG:root:Epoch: 12 	 Loss: 1.4363880157470703 	 train acc: 0.6298701298701299 	 eval acc: 0.3873697916666667test acc: 0.5397883597883598 	 train f1: 0.5483943104340667 	 eval f1: 0.33183425557415164 	 test f1: 0.47961862113091197
